n_estimators,max_depth,min_samples_split,min_samples_leaf,bootstrap,random_state,min_impurity_decrease,validation_loss,mee
50,8,3,3,False,1,0.0,2.4687218765741665,1.4822086384852535
50,8,3,3,False,2,0.0,2.465170547747027,1.4812842138883613
100,8,3,3,False,1,0.0,2.468555546874892,1.4820527553011822
100,8,3,3,False,2,0.0,2.4686701168666123,1.4821711188508828
1000,8,3,3,False,1,0.0,2.467883778622379,1.482193838048202
1000,8,3,3,False,2,0.0,2.4679686253709923,1.482025050331689
10,8,4,3,False,1,0.0,2.4734537362984774,1.4833581170818488
10,8,4,3,False,2,0.0,2.4632831366472727,1.4814009023880281
50,8,4,3,False,1,0.0,2.4687218765741665,1.4822086384852535
50,8,4,3,False,2,0.0,2.465170547747027,1.4812842138883613
100,8,4,3,False,1,0.0,2.468555546874892,1.4820527553011822
100,8,4,3,False,2,0.0,2.4686701168666123,1.4821711188508828
1000,8,4,3,False,1,0.0,2.467883778622379,1.482193838048202
1000,8,4,3,False,2,0.0,2.4679686253709923,1.482025050331689
10,8,2,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,2,1,False,2,1.0,5.506925444374636,2.687057776211778
50,8,2,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,2,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,2,1,False,1,1.0,5.506925444374632,2.687057776211778
100,8,2,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,2,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,2,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,3,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,3,1,False,2,1.0,5.506925444374636,2.687057776211778
50,8,3,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,3,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,3,1,False,1,1.0,5.506925444374632,2.687057776211778
100,8,3,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,3,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,3,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,4,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,4,1,False,2,1.0,5.506925444374636,2.687057776211778
50,8,4,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,4,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,4,1,False,1,1.0,5.506925444374632,2.687057776211778
100,8,4,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,4,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,4,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,2,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,2,2,False,2,1.0,5.506925444374636,2.687057776211778
50,8,2,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,2,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,2,2,False,1,1.0,5.506925444374632,2.687057776211778
100,8,2,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,2,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,2,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,3,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,3,2,False,2,1.0,5.506925444374636,2.687057776211778
50,8,3,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,3,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,3,2,False,1,1.0,5.506925444374632,2.687057776211778
100,8,3,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,3,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,3,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,4,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,4,2,False,2,1.0,5.506925444374636,2.687057776211778
50,8,4,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,4,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,4,2,False,1,1.0,5.506925444374632,2.687057776211778
100,8,4,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,4,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,4,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,2,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,2,3,False,2,1.0,5.506925444374636,2.687057776211778
50,8,2,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,2,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,2,3,False,1,1.0,5.506925444374632,2.687057776211778
100,8,2,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,2,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,2,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,3,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,3,3,False,2,1.0,5.506925444374636,2.687057776211778
50,8,3,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,3,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,3,3,False,1,1.0,5.506925444374632,2.687057776211778
100,8,3,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,3,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,3,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,4,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,8,4,3,False,2,1.0,5.506925444374636,2.687057776211778
50,8,4,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,8,4,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,8,4,3,False,1,1.0,5.506925444374632,2.687057776211778
100,8,4,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,8,4,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,8,4,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,2,1,False,1,0.0,2.6500267416728254,1.4804818276098992
10,9,2,1,False,2,0.0,2.693204825814835,1.48586578489702
50,9,2,1,False,1,0.0,2.6551187012775173,1.4771483978970168
50,9,2,1,False,2,0.0,2.668254983183939,1.4775398154162804
100,9,2,1,False,1,0.0,2.6630279768772556,1.479090993695659
100,9,2,1,False,2,0.0,2.675696139268793,1.481004595730914
1000,9,2,1,False,1,0.0,2.6648461600960136,1.4778438864246484
1000,9,2,1,False,2,0.0,2.662210722462602,1.4783075688511296
10,9,3,1,False,1,0.0,2.621338006706294,1.4716683291112391
10,9,3,1,False,2,0.0,2.6473934035626536,1.4764097482123788
50,9,3,1,False,1,0.0,2.661739476336102,1.4795000391853692
50,9,3,1,False,2,0.0,2.642058416191691,1.4753592211802455
100,9,3,1,False,1,0.0,2.682652465697692,1.4822556992375053
100,9,3,1,False,2,0.0,2.6610465766787583,1.4783435497036175
1000,9,3,1,False,1,0.0,2.663734759560491,1.4797086119073763
1000,9,3,1,False,2,0.0,2.6689803379537413,1.4794739082240356
10,9,4,1,False,1,0.0,2.749466897024401,1.5005838074884084
10,9,4,1,False,2,0.0,2.6927328010398486,1.4778877762226963
50,9,4,1,False,1,0.0,2.707633224174749,1.4851096071548837
50,9,4,1,False,2,0.0,2.7038593605304064,1.4853016110094692
100,9,4,1,False,1,0.0,2.691467059445766,1.4833678855231267
100,9,4,1,False,2,0.0,2.680598002713496,1.483640729111343
1000,9,4,1,False,1,0.0,2.6831084589265486,1.4846017075026634
1000,9,4,1,False,2,0.0,2.6778104800600873,1.4841145384574248
10,9,2,2,False,1,0.0,2.3702208040510837,1.4397599488768325
10,9,2,2,False,2,0.0,2.3829965212018536,1.4448411656759759
50,9,2,2,False,1,0.0,2.3546026047701516,1.4384770550914678
50,9,2,2,False,2,0.0,2.3808289353363086,1.4415414096024382
100,9,2,2,False,1,0.0,2.3654687876862477,1.439577950721646
100,9,2,2,False,2,0.0,2.3768869403681796,1.4415821089570608
1000,9,2,2,False,1,0.0,2.3719355763278367,1.439662806816509
1000,9,2,2,False,2,0.0,2.3740157109890765,1.440276839775789
10,9,3,2,False,1,0.0,2.3702208040510837,1.4397599488768325
10,9,3,2,False,2,0.0,2.3829965212018536,1.4448411656759759
50,9,3,2,False,1,0.0,2.3546026047701516,1.4384770550914678
50,9,3,2,False,2,0.0,2.3808289353363086,1.4415414096024382
100,9,3,2,False,1,0.0,2.3654687876862477,1.439577950721646
100,9,3,2,False,2,0.0,2.3768869403681796,1.4415821089570608
1000,9,3,2,False,1,0.0,2.3719355763278367,1.439662806816509
1000,9,3,2,False,2,0.0,2.3740157109890765,1.440276839775789
10,9,4,2,False,1,0.0,2.3702208040510837,1.4397599488768325
10,9,4,2,False,2,0.0,2.3829965212018536,1.4448411656759759
50,9,4,2,False,1,0.0,2.3546026047701516,1.4384770550914678
50,9,4,2,False,2,0.0,2.3808289353363086,1.4415414096024382
100,9,4,2,False,1,0.0,2.3654687876862477,1.439577950721646
100,9,4,2,False,2,0.0,2.3768869403681796,1.4415821089570608
1000,9,4,2,False,1,0.0,2.3719355763278367,1.439662806816509
1000,9,4,2,False,2,0.0,2.3740157109890765,1.440276839775789
10,9,2,3,False,1,0.0,2.5319898015268474,1.4961685106904685
10,9,2,3,False,2,0.0,2.521318832816414,1.4943368865771098
50,9,2,3,False,1,0.0,2.530095895488842,1.493513677327666
50,9,2,3,False,2,0.0,2.5289726816219398,1.4938784490474182
100,9,2,3,False,1,0.0,2.5283869117634743,1.4935415976341697
100,9,2,3,False,2,0.0,2.5299213181964815,1.4937514986373124
1000,9,2,3,False,1,0.0,2.5292444871077184,1.493307228607626
1000,9,2,3,False,2,0.0,2.5309128618219963,1.4936345220666076
10,9,3,3,False,1,0.0,2.5319898015268474,1.4961685106904685
10,9,3,3,False,2,0.0,2.521318832816414,1.4943368865771098
50,9,3,3,False,1,0.0,2.530095895488842,1.493513677327666
50,9,3,3,False,2,0.0,2.5289726816219398,1.4938784490474182
100,9,3,3,False,1,0.0,2.5283869117634743,1.4935415976341697
100,9,3,3,False,2,0.0,2.5299213181964815,1.4937514986373124
1000,9,3,3,False,1,0.0,2.5292444871077184,1.493307228607626
1000,9,3,3,False,2,0.0,2.5309128618219963,1.4936345220666076
10,9,4,3,False,1,0.0,2.5319898015268474,1.4961685106904685
10,9,4,3,False,2,0.0,2.521318832816414,1.4943368865771098
50,9,4,3,False,1,0.0,2.530095895488842,1.493513677327666
50,9,4,3,False,2,0.0,2.5289726816219398,1.4938784490474182
100,9,4,3,False,1,0.0,2.5283869117634743,1.4935415976341697
100,9,4,3,False,2,0.0,2.5299213181964815,1.4937514986373124
1000,9,4,3,False,1,0.0,2.5292444871077184,1.493307228607626
1000,9,4,3,False,2,0.0,2.5309128618219963,1.4936345220666076
10,9,2,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,2,1,False,2,1.0,5.506925444374636,2.687057776211778
50,9,2,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,2,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,2,1,False,1,1.0,5.506925444374632,2.687057776211778
100,9,2,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,2,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,2,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,3,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,3,1,False,2,1.0,5.506925444374636,2.687057776211778
50,9,3,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,3,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,3,1,False,1,1.0,5.506925444374632,2.687057776211778
100,9,3,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,3,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,3,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,4,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,4,1,False,2,1.0,5.506925444374636,2.687057776211778
50,9,4,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,4,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,4,1,False,1,1.0,5.506925444374632,2.687057776211778
100,9,4,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,4,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,4,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,2,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,2,2,False,2,1.0,5.506925444374636,2.687057776211778
50,9,2,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,2,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,2,2,False,1,1.0,5.506925444374632,2.687057776211778
100,9,2,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,2,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,2,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,3,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,3,2,False,2,1.0,5.506925444374636,2.687057776211778
50,9,3,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,3,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,3,2,False,1,1.0,5.506925444374632,2.687057776211778
100,9,3,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,3,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,3,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,4,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,4,2,False,2,1.0,5.506925444374636,2.687057776211778
50,9,4,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,4,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,4,2,False,1,1.0,5.506925444374632,2.687057776211778
100,9,4,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,4,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,4,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,2,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,2,3,False,2,1.0,5.506925444374636,2.687057776211778
50,9,2,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,2,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,2,3,False,1,1.0,5.506925444374632,2.687057776211778
100,9,2,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,2,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,2,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,3,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,3,3,False,2,1.0,5.506925444374636,2.687057776211778
50,9,3,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,3,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,3,3,False,1,1.0,5.506925444374632,2.687057776211778
100,9,3,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,3,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,3,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,9,4,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,9,4,3,False,2,1.0,5.506925444374636,2.687057776211778
50,9,4,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,9,4,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,9,4,3,False,1,1.0,5.506925444374632,2.687057776211778
100,9,4,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,9,4,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,9,4,3,False,2,1.0,5.506925444374713,2.6870577762117787
